,0,1,2,3,4,5,6,7,8
40478,0,7,-1,0,-1,0,-1,0,6.88
40479,7.54,13,-1,0,-1,0,-1,0,-1
40480,1,8,-1,0,-1,0,-1,0,0
40481,0.14,7,-1,0,-1,0,-1,0,8.14
40482,9.08,13,-1,0,-1,0,-1,0,-1
40483,1.9,10,-1,0,-1,0,-1,0,0
40484,0.25,8,-1,0,-1,0,-1,0,7
40485,9.46,13,-1,0,-1,0,-1,0,-1
40486,1.6,10,-1,0,-1,0,-1,0,0
40487,0,7,-1,0,-1,0,-1,0,6.88
40488,8.08,12,-1,0,-1,0,-1,0,-1
40489,0.44,9,-1,0,-1,0,-1,0,0
40490,0.14,7,-1,0,-1,0,-1,0,7.86
40491,8.31,13,-1,0,-1,0,-1,0,-1
40492,2.64,11,-1,0,-1,0,-1,0,0
40493,0,6,-1,0,-1,0,-1,0,3.62
40494,7.5,12,-1,0,-1,0,-1,0,11
40495,1.7,10,-1,0,-1,0,-1,0,0
40496,0.14,7,-1,0,-1,0,-1,0,7.25
40497,8.69,13,-1,0,-1,0,-1,0,-1
40498,1.4,10,-1,0,-1,0,-1,0,0
40499,0,7,-1,0,-1,0,-1,0,6.5
40500,8.17,12,-1,0,-1,0,-1,0,-1
40501,1,9,-1,0,-1,0,-1,0,0
40502,0.14,7,-1,0,-1,0,-1,0,7.2
40503,8.92,13,-1,0,-1,0,-1,0,-1
40504,1.2,10,-1,0,-1,0,-1,0,0
40505,0.29,7,-1,0,-1,0,-1,0,4.18
40506,9.46,13,-1,0,-1,0,-1,0,-1
40507,4,11,-1,0,-1,0,-1,0,0
40508,0,7,-1,0,-1,0,-1,0,7.5
40509,8.85,13,-1,0,-1,0,-1,0,-1
40510,0.56,9,-1,0,-1,0,-1,0,0
40511,0,7,-1,0,-1,0,-1,0,6.17
40512,7.46,13,-1,0,-1,0,-1,0,11
40513,2.1,10,-1,0,-1,0,-1,0,0
40514,0.14,7,-1,0,-1,0,-1,0,7.3
40515,8.75,12,-1,0,-1,0,-1,0,-1
40516,2.3,10,-1,0,-1,0,-1,0,0
40517,0,7,-1,0,-1,0,-1,0,3.83
40518,7.62,13,-1,0,-1,0,0,1,-1
40519,2.33,9,-1,0,-1,0,-1,0,0
40520,0.29,7,-1,0,-1,0,-1,0,7.56
40521,8.54,13,-1,0,-1,0,-1,0,-1
40522,2.1,10,-1,0,-1,0,-1,0,0
40523,0,6,-1,0,-1,0,-1,0,5.78
40524,8.33,12,-1,0,-1,0,-1,0,-1
40525,0.44,9,-1,0,-1,0,-1,0,0
40526,0.14,7,-1,0,-1,0,-1,0,2.21
40527,8.08,13,-1,0,-1,0,-1,0,10.25
40528,0.8,10,-1,0,-1,0,-1,0,0
40529,0.29,7,-1,0,-1,0,-1,0,6.71
40530,9.31,13,-1,0,-1,0,-1,0,-1
40531,1.5,10,-1,0,-1,0,-1,0,0
40532,0.38,8,-1,0,-1,0,-1,0,7.78
40533,9.21,14,-1,0,-1,0,-1,0,-1
40534,3.45,11,-1,0,-1,0,-1,0,0
40535,0,6,-1,0,-1,0,-1,0,5.22
40536,7.25,12,-1,0,-1,0,-1,0,-1
40537,6.08,12,-1,0,-1,0,-1,0,0
40538,0,6,-1,0,-1,0,-1,0,3.33
40539,7.67,12,-1,0,-1,0,-1,0,-1
40540,7.36,11,-1,0,-1,0,-1,0,0
40541,0,7,-1,0,-1,0,-1,0,7.38
40542,8.23,13,-1,0,-1,0,-1,0,-1
40543,3.56,9,-1,0,-1,0,-1,0,0
40544,0.14,7,-1,0,-1,0,-1,0,7.56
40545,8.77,13,-1,0,-1,0,-1,0,-1
40546,2.36,11,-1,0,-1,0,-1,0,0
40547,0.29,7,-1,0,-1,0,-1,0,7.25
40548,9.23,13,-1,0,-1,0,-1,0,-1
40549,3.7,10,-1,0,-1,0,-1,0,0
40550,0.14,7,-1,0,-1,0,-1,0,4.64
40551,9.31,13,-1,0,-1,0,0,1,-1
40552,4.1,10,-1,0,-1,0,-1,0,0
40553,0.14,7,-1,0,-1,0,-1,0,6.88
40554,8.85,13,-1,0,-1,0,-1,0,-1
40555,2.1,10,-1,0,-1,0,-1,0,0
40556,0,7,-1,0,-1,0,-1,0,6.56
40557,7.46,13,-1,0,-1,0,-1,0,-1
40558,0.89,9,-1,0,-1,0,-1,0,0
40559,0,7,-1,0,-1,0,-1,0,4.64
40560,8.08,13,-1,0,-1,0,-1,0,-1
40561,2.3,10,-1,0,-1,0,-1,0,0
40562,0.29,7,-1,0,-1,0,-1,0,8.29
40563,8.69,13,-1,0,-1,0,-1,0,-1
40564,6.8,10,-1,0,-1,0,-1,0,0
40565,0.29,7,-1,0,-1,0,-1,0,7.57
40566,9.31,13,-1,0,-1,0,-1,0,-1
40567,1.6,10,-1,0,-1,0,-1,0,0
40568,0,6,-1,0,-1,0,-1,0,7.6
40569,8.17,12,-1,0,-1,0,-1,0,-1
40570,4.4,10,-1,0,-1,0,-1,0,0
40571,0,7,-1,0,-1,0,-1,0,7.3
40572,7.62,13,-1,0,-1,0,-1,0,-1
40573,2.7,10,-1,0,-1,0,-1,0,0
40574,0,7,-1,0,-1,0,-1,0,5.29
40575,8.62,13,-1,0,-1,0,-1,0,-1
40576,9.58,12,-1,0,-1,0,-1,0,0
40577,0.14,7,-1,0,-1,0,-1,0,4.14
40578,8.15,13,-1,0,-1,0,-1,0,-1
40579,2.3,10,-1,0,-1,0,-1,0,0
40580,0,6,-1,0,-1,0,-1,0,6.44
40581,6.5,12,-1,0,-1,0,-1,0,-1
40582,1.89,9,-1,0,-1,0,-1,0,0
40583,0.14,7,-1,0,-1,0,-1,0,8.29
40584,8.92,13,-1,0,-1,0,-1,0,-1
40585,2.36,11,-1,0,-1,0,-1,0,0
40586,0.38,8,-1,0,-1,0,-1,0,5.89
40587,9.43,14,-1,0,-1,0,-1,0,-1
40588,3.18,11,-1,0,-1,0,-1,0,0
40589,0.29,7,-1,0,-1,0,-1,0,4.82
40590,9.15,13,-1,0,-1,0,-1,0,15
40591,3.55,11,-1,0,-1,0,-1,0,0
40592,0,7,-1,0,-1,0,-1,0,6.12
40593,7.54,13,-1,0,-1,0,-1,0,-1
40594,3.4,10,-1,0,-1,0,-1,0,0
40595,0.29,7,-1,0,-1,0,-1,0,6.75
40596,8.92,13,-1,0,-1,0,-1,0,-1
40597,3,9,-1,0,-1,0,-1,0,0
40598,0.14,7,-1,0,-1,0,-1,0,8
40599,8.46,13,-1,0,-1,0,-1,0,-1
40600,3.4,10,-1,0,-1,0,-1,0,0
40601,0,6,-1,0,-1,0,-1,0,4.82
40602,8.08,12,-1,0,-1,0,-1,0,-1
40603,2.7,10,-1,0,-1,0,-1,0,0
40604,0,7,-1,0,-1,0,-1,0,5.8
40605,7.31,13,-1,0,-1,0,-1,0,-1
40606,4.8,10,-1,0,-1,0,-1,0,0
40607,0.29,7,-1,0,-1,0,-1,0,8
40608,8.92,13,-1,0,-1,0,-1,0,-1
40609,1.3,10,-1,0,-1,0,-1,0,0
40610,0,6,-1,0,-1,0,-1,0,4.9
40611,7.5,12,-1,0,-1,0,-1,0,-1
40612,2.44,9,-1,0,-1,0,-1,0,0
40613,0,7,-1,0,-1,0,-1,0,5.11
40614,8.69,13,-1,0,-1,0,-1,0,-1
40615,2.09,11,-1,0,-1,0,-1,0,0
40616,0,7,-1,0,-1,0,-1,0,3.75
40617,7.92,12,-1,0,-1,0,-1,0,-1
40618,1.2,10,-1,0,-1,0,-1,0,0
40619,0.14,7,-1,0,-1,0,-1,0,6.09
40620,7.92,13,-1,0,-1,0,-1,0,-1
40621,2.6,10,-1,0,-1,0,-1,0,0
40622,0,7,-1,0,-1,0,-1,0,4.55
40623,7.92,13,-1,0,-1,0,-1,0,13
40624,2.67,9,-1,0,-1,0,-1,0,0
40625,0,7,-1,0,-1,0,-1,0,7.5
40626,8.38,13,-1,0,-1,0,-1,0,-1
40627,2.64,11,-1,0,-1,0,-1,0,0
40628,0,6,-1,0,-1,0,-1,0,6.62
40629,7.58,12,-1,0,-1,0,-1,0,-1
40630,2.11,9,-1,0,-1,0,-1,0,0
40631,0,7,-1,0,-1,0,-1,0,6.5
40632,7.77,13,-1,0,-1,0,-1,0,15.5
40633,0.38,8,-1,0,-1,0,-1,0,0
40634,0.14,7,-1,0,-1,0,-1,0,8.25
40635,8.54,13,-1,0,-1,0,-1,0,-1
40636,5.5,12,-1,0,-1,0,-1,0,0
40637,0,7,-1,0,-1,0,-1,0,3.56
40638,7.42,12,-1,0,-1,0,-1,0,-1
40639,2.1,10,-1,0,-1,0,-1,0,0
40640,0,7,-1,0,-1,0,-1,0,6
40641,7.92,13,-1,0,-1,0,-1,0,-1
40642,1.33,9,-1,0,-1,0,-1,0,0
40643,0,6,-1,0,-1,0,-1,0,6.75
40644,7.91,11,-1,0,-1,0,-1,0,-1
40645,0.12,8,-1,0,-1,0,-1,0,0
40646,0,7,-1,0,-1,0,-1,0,7.5
40647,8.42,12,-1,0,-1,0,-1,0,-1
40648,2.8,10,-1,0,-1,0,-1,0,0
40649,0,7,-1,0,-1,0,-1,0,5
40650,8.38,13,-1,0,-1,0,-1,0,-1
40651,1.7,10,-1,0,-1,0,-1,0,0
40652,0.29,7,-1,0,-1,0,-1,0,6.67
40653,9,13,-1,0,-1,0,0,1,-1
40654,2.6,10,-1,0,-1,0,-1,0,0
40655,0,7,-1,0,-1,0,-1,0,3.33
40656,8.31,13,-1,0,-1,0,-1,0,12
40657,2.45,11,-1,0,-1,0,-1,0,0
40658,0.29,7,-1,0,-1,0,-1,0,7.1
40659,8.92,13,-1,0,-1,0,-1,0,-1
40660,3,11,-1,0,-1,0,-1,0,0
40661,0,7,-1,0,-1,0,-1,0,7.11
40662,7.54,13,-1,0,-1,0,-1,0,-1
40663,5.6,10,-1,0,-1,0,-1,0,0
40664,0.29,7,-1,0,-1,0,-1,0,7.88
40665,8.62,13,-1,0,-1,0,-1,0,-1
40666,2.3,10,-1,0,-1,0,-1,0,0
40667,0,7,-1,0,-1,0,-1,0,7
40668,8,12,-1,0,-1,0,-1,0,-1
40669,3.2,10,-1,0,-1,0,-1,0,0
40670,0,7,-1,0,-1,0,-1,0,5.14
40671,8.08,13,-1,0,-1,0,-1,0,-1
40672,0.33,9,-1,0,-1,0,-1,0,0
40673,0.14,7,-1,0,-1,0,-1,0,6.71
40674,9,13,-1,0,-1,0,-1,0,-1
40675,2.3,10,-1,0,-1,0,-1,0,0
40676,0,7,-1,0,-1,0,-1,0,5.88
40677,8.17,12,-1,0,-1,0,-1,0,-1
40678,1.25,8,-1,0,-1,0,-1,0,0
40679,0.14,7,-1,0,-1,0,-1,0,6.5
40680,8.23,13,-1,0,-1,0,-1,0,-1
40681,2.18,11,-1,0,-1,0,-1,0,0
40682,0,7,-1,0,-1,0,-1,0,6.56
40683,7.92,12,-1,0,-1,0,-1,0,-1
40684,2.33,9,-1,0,-1,0,-1,0,0
40685,0,7,-1,0,-1,0,-1,0,7.75
40686,9.08,13,-1,0,-1,0,-1,0,-1
40687,9.77,13,-1,0,-1,0,-1,0,0
40688,0.29,7,-1,0,-1,0,-1,0,4.57
40689,9,13,-1,0,-1,0,-1,0,-1
40690,5.73,11,-1,0,-1,0,-1,0,0
40691,0,7,-1,0,-1,0,-1,0,5.12
40692,8.58,12,-1,0,-1,0,-1,0,-1
40693,2.22,9,-1,0,-1,0,-1,0,0
40694,0.14,7,-1,0,-1,0,-1,0,6.89
40695,8.69,13,-1,0,-1,0,-1,0,-1
40696,1.1,10,-1,0,-1,0,-1,0,0
40697,0,6,-1,0,-1,0,-1,0,3.08
40698,7.58,12,-1,0,-1,0,-1,0,-1
40699,1.4,10,-1,0,-1,0,-1,0,0
40700,0.14,7,-1,0,-1,0,-1,0,4.44
40701,8.33,12,-1,0,-1,0,-1,0,-1
40702,1,10,-1,0,-1,0,-1,0,0
40703,0,7,-1,0,-1,0,-1,0,5.15
40704,8.58,12,-1,0,-1,0,-1,0,16
40705,2.56,9,-1,0,-1,0,-1,0,0
40706,0,7,-1,0,-1,0,-1,0,6.82
40707,7.46,13,-1,0,-1,0,-1,0,-1
40708,0.89,9,-1,0,-1,0,-1,0,0
40709,0.29,7,-1,0,-1,0,-1,0,7.86
40710,8.77,13,-1,0,-1,0,-1,0,-1
40711,2.18,11,-1,0,-1,0,-1,0,0
40712,0.14,7,-1,0,-1,0,-1,0,7.78
40713,8.92,13,-1,0,-1,0,-1,0,-1
40714,0.75,8,-1,0,-1,0,-1,0,0
40715,0,6,-1,0,-1,0,-1,0,6.9
40716,7.17,12,-1,0,-1,0,-1,0,-1
40717,1.44,9,-1,0,-1,0,-1,0,0
40718,0.29,7,-1,0,-1,0,-1,0,7.88
40719,9.54,13,-1,0,-1,0,-1,0,-1
40720,2.82,11,-1,0,-1,0,-1,0,0
40721,0,7,-1,0,-1,0,-1,0,6.11
40722,9,12,-1,0,-1,0,0,2,-1
40723,2.44,9,-1,0,-1,0,-1,0,0
40724,0,7,-1,0,-1,0,-1,0,3
40725,8.83,12,-1,0,-1,0,-1,0,-1
40726,6.33,9,-1,0,-1,0,-1,0,0
40727,0.29,7,-1,0,-1,0,-1,0,7.5
40728,9.23,13,-1,0,-1,0,-1,0,-1
40729,3.64,11,-1,0,-1,0,-1,0,0
40730,0,7,-1,0,-1,0,-1,0,6.2
40731,8.5,12,-1,0,-1,0,-1,0,-1
40732,2.3,10,-1,0,-1,0,-1,0,0
40733,0,7,-1,0,-1,0,-1,0,7.29
40734,8.92,13,-1,0,-1,0,-1,0,-1
40735,4.18,11,-1,0,-1,0,-1,0,0
40736,0,7,-1,0,-1,0,-1,0,5.78
40737,8.42,12,-1,0,-1,0,-1,0,-1
40738,2.11,9,-1,0,-1,0,-1,0,0
40739,0,6,-1,0,-1,0,-1,0,6.3
40740,8.08,12,-1,0,-1,0,0,1,-1
40741,2.78,9,-1,0,-1,0,-1,0,0
40742,0,7,-1,0,-1,0,-1,0,6.9
40743,7.67,12,-1,0,-1,0,-1,0,-1
40744,5.09,11,-1,0,-1,0,-1,0,0
40745,0.14,7,-1,0,-1,0,-1,0,6
40746,8.15,13,-1,0,-1,0,-1,0,-1
40747,1.33,9,-1,0,-1,0,-1,0,0
40748,0,7,-1,0,-1,0,-1,0,7.56
40749,8.77,13,-1,0,-1,0,-1,0,-1
40750,4.6,10,-1,0,-1,0,-1,0,0
40751,0,7,-1,0,-1,0,-1,0,7.38
40752,8.42,12,-1,0,-1,0,-1,0,-1
40753,1,9,-1,0,-1,0,-1,0,0
40754,0.14,7,-1,0,-1,0,-1,0,5.29
40755,7.62,13,-1,0,-1,0,-1,0,-1
40756,1.11,9,-1,0,-1,0,-1,0,0
40757,0,7,-1,0,-1,0,-1,0,7.64
40758,8.31,13,-1,0,-1,0,-1,0,-1
40759,4.2,10,-1,0,-1,0,-1,0,0
40760,0,7,-1,0,-1,0,-1,0,7
40761,8.33,12,-1,0,-1,0,-1,0,-1
40762,2.3,10,-1,0,-1,0,-1,0,0
40763,0.29,7,-1,0,-1,0,-1,0,7.38
40764,8.15,13,-1,0,-1,0,-1,0,-1
40765,2.3,10,-1,0,-1,0,-1,0,0
40766,0.14,7,-1,0,-1,0,-1,0,5
40767,8.38,13,-1,0,-1,0,-1,0,14.5
40768,2.27,11,-1,0,-1,0,-1,0,0
40769,0.29,7,-1,0,-1,0,-1,0,8
40770,9.54,13,-1,0,-1,0,-1,0,-1
40771,1.9,10,-1,0,-1,0,-1,0,0
40772,0,7,-1,0,-1,0,-1,0,7.62
40773,8.17,12,-1,0,-1,0,-1,0,-1
40774,1.33,9,-1,0,-1,0,-1,0,0
40775,0,7,-1,0,-1,0,-1,0,6.33
40776,8.15,13,-1,0,-1,0,0,1,-1
40777,2.18,11,-1,0,-1,0,-1,0,0
40778,0.14,7,-1,0,-1,0,-1,0,7.11
40779,9.15,13,-1,0,-1,0,-1,0,-1
40780,2.4,10,-1,0,-1,0,-1,0,0
40781,0.29,7,-1,0,-1,0,-1,0,8.43
40782,9.62,13,-1,0,-1,0,-1,0,-1
40783,1.9,10,-1,0,-1,0,-1,0,0
40784,0,7,-1,0,-1,0,-1,0,7
40785,8.17,12,-1,0,-1,0,0,1,-1
40786,1.44,9,-1,0,-1,0,-1,0,0
40787,0,7,-1,0,-1,0,-1,0,7.86
40788,8,13,-1,0,-1,0,-1,0,-1
40789,2.3,10,-1,0,-1,0,-1,0,0
40790,0.29,7,-1,0,-1,0,-1,0,8.22
40791,8.31,13,-1,0,-1,0,-1,0,-1
40792,2,11,-1,0,-1,0,-1,0,0
40793,0,7,-1,0,-1,0,-1,0,4.7
40794,8,12,-1,0,-1,0,-1,0,-1
40795,1.6,10,-1,0,-1,0,-1,0,0
40796,0,7,-1,0,-1,0,-1,0,4.09
40797,8.31,13,-1,0,-1,0,-1,0,12
40798,4.9,10,-1,0,-1,0,-1,0,0
40799,0.29,7,-1,0,-1,0,-1,0,8.14
40800,9.15,13,-1,0,-1,0,-1,0,-1
40801,2.91,11,-1,0,-1,0,-1,0,0
40802,0,6,-1,0,-1,0,-1,0,6.7
40803,7.75,12,-1,0,-1,0,-1,0,-1
40804,4.82,11,-1,0,-1,0,-1,0,0
40805,0,6,-1,0,-1,0,-1,0,6.43
40806,7.83,12,-1,0,-1,0,-1,0,-1
40807,0.56,9,-1,0,-1,0,-1,0,0
40808,0.14,7,-1,0,-1,0,-1,0,5.73
40809,8.83,12,-1,0,-1,0,-1,0,-1
40810,1.78,9,-1,0,-1,0,-1,0,0
40811,0.14,7,-1,0,-1,0,-1,0,7
40812,7.31,13,-1,0,-1,0,-1,0,-1
40813,1.11,9,-1,0,-1,0,-1,0,0
40814,0.29,7,-1,0,-1,0,-1,0,4.75
40815,9.08,12,-1,0,-1,0,-1,0,11
40816,3.2,10,-1,0,-1,0,-1,0,0
40817,0,7,-1,0,-1,0,-1,0,3.15
40818,8.38,13,-1,0,-1,0,-1,0,13
40819,1.91,11,-1,0,-1,0,-1,0,0
40820,0.29,7,-1,0,-1,0,-1,0,6
40821,9.77,13,-1,0,-1,0,-1,0,-1
40822,4.09,11,-1,0,-1,0,-1,0,0
40823,0,7,-1,0,-1,0,-1,0,3.12
40824,8.83,12,-1,0,-1,0,-1,0,-1
40825,4.17,12,-1,0,-1,0,-1,0,0
40826,0,7,-1,0,-1,0,-1,0,5.5
40827,7.42,12,-1,0,-1,0,-1,0,-1
40828,2.6,10,-1,0,-1,0,-1,0,0
40829,0,7,-1,0,-1,0,-1,0,6.57
40830,8.42,12,-1,0,-1,0,-1,0,-1
40831,2.1,10,-1,0,-1,0,-1,0,0
40832,0.14,7,-1,0,-1,0,-1,0,6.88
40833,8.85,13,-1,0,-1,0,-1,0,-1
40834,3,11,-1,0,-1,0,-1,0,0
40835,0,7,-1,0,-1,0,-1,0,5.25
40836,8.08,12,-1,0,-1,0,-1,0,-1
40837,0,8,-1,0,-1,0,-1,0,0
40838,0.14,7,-1,0,-1,0,-1,0,7.5
40839,8.38,13,-1,0,-1,0,-1,0,-1
40840,2.45,11,-1,0,-1,0,-1,0,0
40841,0.25,8,-1,0,-1,0,-1,0,6.8
40842,9.31,13,-1,0,-1,0,-1,0,-1
40843,7.36,11,-1,0,-1,0,-1,0,0
40844,0,7,-1,0,-1,0,-1,0,6.88
40845,8.17,12,-1,0,-1,0,-1,0,-1
40846,0.67,9,-1,0,-1,0,-1,0,0
40847,0,7,-1,0,-1,0,-1,0,7.29
40848,8.5,12,-1,0,-1,0,-1,0,-1
40849,1.2,10,-1,0,-1,0,-1,0,0
40850,0.29,7,-1,0,-1,0,-1,0,5.38
40851,8.69,13,-1,0,-1,0,-1,0,-1
40852,1.8,10,-1,0,-1,0,-1,0,0
40853,0.43,7,-1,0,-1,0,-1,0,7.57
40854,10,13,-1,0,-1,0,-1,0,-1
40855,3.6,10,-1,0,-1,0,-1,0,0
40856,0.29,7,-1,0,-1,0,-1,0,6.14
40857,9.31,13,-1,0,-1,0,-1,0,-1
40858,7.6,10,-1,0,-1,0,-1,0,0
40859,0,7,-1,0,-1,0,-1,0,8.5
40860,7.5,12,-1,0,-1,0,-1,0,-1
40861,2.8,10,-1,0,-1,0,-1,0,0
40862,0.14,7,-1,0,-1,0,-1,0,5.18
40863,8.54,13,-1,0,-1,0,-1,0,14
40864,3.3,10,-1,0,-1,0,-1,0,0
40865,0.29,7,-1,0,-1,0,-1,0,7.33
40866,9.15,13,-1,0,-1,0,-1,0,-1
40867,4.55,11,-1,0,-1,0,-1,0,0
40868,0,6,-1,0,-1,0,-1,0,6.44
40869,7.58,12,-1,0,-1,0,-1,0,-1
40870,0.22,9,-1,0,-1,0,-1,0,0
40871,0,7,-1,0,-1,0,-1,0,6.43
40872,8.31,13,-1,0,-1,0,-1,0,-1
40873,3.1,10,-1,0,-1,0,-1,0,0
40874,0,7,-1,0,-1,0,-1,0,5.38
40875,7.15,13,-1,0,-1,0,-1,0,-1
40876,3.11,9,-1,0,-1,0,-1,0,0
40877,0,6,-1,0,-1,0,-1,0,6.75
40878,7.42,12,-1,0,-1,0,-1,0,-1
40879,4.7,10,-1,0,-1,0,-1,0,0
40880,0,7,-1,0,-1,0,-1,0,7
40881,7.67,12,-1,0,-1,0,-1,0,-1
40882,3.1,10,-1,0,-1,0,-1,0,0
40883,0,7,-1,0,-1,0,-1,0,6.27
40884,7.67,12,-1,0,-1,0,-1,0,-1
40885,2.33,9,-1,0,-1,0,-1,0,0
40886,0,6,-1,0,-1,0,-1,0,4.55
40887,7.33,12,-1,0,-1,0,0,1,-1
40888,0.67,9,-1,0,-1,0,-1,0,0
40889,0.38,8,-1,0,-1,0,-1,0,7.38
40890,9.5,14,-1,0,-1,0,-1,0,-1
40891,5.82,11,-1,0,-1,0,-1,0,0
40892,0.14,7,-1,0,-1,0,-1,0,5.75
40893,9,13,-1,0,-1,0,-1,0,-1
40894,1.6,10,-1,0,-1,0,-1,0,0
40895,0.14,7,-1,0,-1,0,-1,0,6.9
40896,8,13,-1,0,-1,0,-1,0,-1
40897,4.9,10,-1,0,-1,0,-1,0,0
40898,0.14,7,-1,0,-1,0,-1,0,6.71
40899,8.69,13,-1,0,-1,0,-1,0,-1
40900,0.8,10,-1,0,-1,0,-1,0,0
40901,0.25,8,-1,0,-1,0,-1,0,7.67
40902,9.69,13,-1,0,-1,0,-1,0,-1
40903,5.73,11,-1,0,-1,0,-1,0,0
40904,0,7,-1,0,-1,0,-1,0,6.8
40905,8.46,13,-1,0,-1,0,-1,0,-1
40906,1.91,11,-1,0,-1,0,-1,0,0
40907,0.29,7,-1,0,-1,0,-1,0,7.11
40908,9.46,13,-1,0,-1,0,-1,0,-1
40909,5.33,9,-1,0,-1,0,-1,0,0
40910,0,7,-1,0,-1,0,-1,0,7.12
40911,7.69,13,-1,0,-1,0,-1,0,-1
40912,2.1,10,-1,0,-1,0,-1,0,0
40913,0.14,7,-1,0,-1,0,-1,0,7.11
40914,9.08,13,-1,0,-1,0,-1,0,-1
40915,2.5,10,-1,0,-1,0,-1,0,0
40916,0,7,-1,0,-1,0,-1,0,5.8
40917,8.17,12,-1,0,-1,0,0,1,-1
40918,3.4,10,-1,0,-1,0,-1,0,0
40919,0,7,-1,0,-1,0,-1,0,7.14
40920,8.31,13,-1,0,-1,0,-1,0,-1
40921,1.6,10,-1,0,-1,0,-1,0,0
40922,0,7,-1,0,-1,0,-1,0,6.88
40923,7.83,12,-1,0,-1,0,-1,0,-1
40924,2.22,9,-1,0,-1,0,-1,0,0
40925,0.14,7,-1,0,-1,0,-1,0,7.88
40926,8.77,13,-1,0,-1,0,-1,0,-1
40927,2.6,10,-1,0,-1,0,-1,0,0
40928,0,7,-1,0,-1,0,-1,0,6
40929,7.54,13,-1,0,-1,0,-1,0,-1
40930,6,10,-1,0,-1,0,-1,0,0
40931,0.14,7,-1,0,-1,0,-1,0,7.25
40932,9.31,13,-1,0,-1,0,-1,0,-1
40933,3.2,10,-1,0,-1,0,-1,0,0
40934,0,6,-1,0,-1,0,-1,0,6.67
40935,6.75,12,-1,0,-1,0,-1,0,-1
40936,2,10,-1,0,-1,0,-1,0,0
40937,0,7,-1,0,-1,0,-1,0,6.17
40938,7.69,13,-1,0,-1,0,-1,0,-1
40939,1.22,9,-1,0,-1,0,-1,0,0
40940,0.29,7,-1,0,-1,0,-1,0,7.2
40941,9.23,13,-1,0,-1,0,-1,0,-1
40942,5.27,11,-1,0,-1,0,-1,0,0
40943,0,6,-1,0,-1,0,-1,0,6
40944,7.75,12,-1,0,-1,0,-1,0,-1
40945,1.2,10,-1,0,-1,0,-1,0,0
40946,0,6,-1,0,-1,0,-1,0,5.08
40947,7.67,12,-1,0,-1,0,-1,0,8
40948,1.11,9,-1,0,-1,0,-1,0,0
40949,0,6,-1,0,-1,0,-1,0,5.45
40950,7.42,12,-1,0,-1,0,-1,0,-1
40951,1.78,9,-1,0,-1,0,-1,0,0
40952,0,7,-1,0,-1,0,-1,0,6.9
40953,7.46,13,-1,0,-1,0,-1,0,-1
40954,2.11,9,-1,0,-1,0,-1,0,0
40955,0,7,-1,0,-1,0,-1,0,6.86
40956,8.38,13,-1,0,-1,0,-1,0,-1
40957,1.33,9,-1,0,-1,0,-1,0,0
40958,0.14,7,-1,0,-1,0,-1,0,4.73
40959,9.08,13,-1,0,-1,0,-1,0,-1
40960,0.38,8,-1,0,-1,0,-1,0,0
40961,0.12,8,-1,0,-1,0,-1,0,6.64
40962,9.23,13,-1,0,-1,0,-1,0,-1
40963,1.9,10,-1,0,-1,0,-1,0,0
40964,0,7,-1,0,-1,0,-1,0,7.2
40965,8,13,-1,0,-1,0,-1,0,-1
40966,2.4,10,-1,0,-1,0,-1,0,0
40967,0,6,-1,0,-1,0,-1,0,6.78
40968,6.58,12,-1,0,-1,0,-1,0,-1
40969,2.86,7,-1,0,-1,0,-1,0,0
40970,0,7,-1,0,-1,0,-1,0,8.38
40971,8.46,13,-1,0,-1,0,-1,0,-1
40972,1.7,10,-1,0,-1,0,-1,0,0
40973,0.14,7,-1,0,-1,0,-1,0,6.29
40974,8.46,13,-1,0,-1,0,-1,0,-1
40975,1.4,10,-1,0,-1,0,-1,0,0
40976,0,6,-1,0,-1,0,-1,0,7.12
40977,7,12,-1,0,-1,0,-1,0,-1
40978,1.6,10,-1,0,-1,0,-1,0,0
40979,0,6,-1,0,-1,0,-1,0,7.14
40980,7.67,12,-1,0,-1,0,-1,0,-1
40981,2.3,10,-1,0,-1,0,-1,0,0
40982,0,7,-1,0,-1,0,-1,0,7.5
40983,8.5,12,-1,0,-1,0,-1,0,-1
40984,2.9,10,-1,0,-1,0,-1,0,0
40985,0.14,7,-1,0,-1,0,-1,0,7
40986,8.23,13,-1,0,-1,0,-1,0,-1
40987,4.82,11,-1,0,-1,0,-1,0,0
40988,0,7,-1,0,-1,0,-1,0,5.12
40989,8.25,12,-1,0,-1,0,-1,0,-1
40990,0.67,9,-1,0,-1,0,-1,0,0
40991,0,6,-1,0,-1,0,-1,0,4.78
40992,7,12,-1,0,-1,0,-1,0,-1
40993,4.5,10,-1,0,-1,0,-1,0,0
40994,0,7,-1,0,-1,0,-1,0,6.62
40995,7.31,13,-1,0,-1,0,0,1,-1
40996,2.22,9,-1,0,-1,0,-1,0,0
40997,0.14,7,-1,0,-1,0,-1,0,7.11
40998,8.62,13,-1,0,-1,0,-1,0,-1
40999,2.91,11,-1,0,-1,0,-1,0,0
41000,0.38,8,-1,0,-1,0,-1,0,7.56
41001,10,13,-1,0,-1,0,-1,0,-1
41002,4.36,11,-1,0,-1,0,-1,0,0
41003,0.14,7,-1,0,-1,0,-1,0,7.12
41004,8.23,13,-1,0,-1,0,-1,0,-1
41005,2.4,10,-1,0,-1,0,-1,0,0
41006,0.29,7,-1,0,-1,0,-1,0,8.33
